Borough,Neighborhood Latitude,Neighborhood Longitude,Name,Restaurant Latitude,Restaurant Longitude,Category_Names,Area (sq mi),Population_2019,Density,Median_Househols_Income,N_employees
Waltham Forest,51.5908,0.0134,Belgique,51.575118,0.02607,Coffee Shop,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,The Cuckfield,51.579388,0.024926,Pub,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,PizzaExpress,51.595156,0.022383,Pizzeria,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Uffizzi,51.579447,-0.005195,Pizzeria,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,GAIL's Bakery Wanstead,51.578622,0.025924,Bakery,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Cafe on the Lane,51.594107,0.024308,Café,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,The George,51.594733,0.022582,Bar,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Toby Carvery Snaresbrook,51.58314,0.020622,English Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,The Village Kitchen,51.582536,-0.012198,Pub,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,La Cafeteria,51.591565,-0.006036,Café,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,The Nightingale,51.582074,0.028219,Pub,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Railway Bell,51.591844,0.028056,Pub,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Slug and Lettuce,51.594522,0.02392,Bar,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Soul Stop,51.593752,0.024824,Café,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Subway,51.592726,0.026029,Fast Food Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Wood Oven Kitchen,51.592375,0.02664,Turkish Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Sakura,51.588288,0.028263,Japanese Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Village Indiya,51.599431,0.02014,Indian Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Lokkum Bar & Grill,51.599787,0.013572,Turkish Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Loon-Yee,51.581549,0.021298,Chinese Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,The Tiffin Tin,51.581549,0.021298,Fast Food Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Rebel Coffee,51.584869,-0.001146,Coffee Shop,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Moonlight Cafe,51.58752,-0.003467,Café,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,The Address Mezze Grill,51.590788,0.03346,Turkish Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Bhangra Beat,51.590492,0.034105,Bangladeshi Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,The Galley,51.596609,-0.006803,Café,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,The Rear Window,51.576988,0.011461,Burger Joint,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Arte e pasta,51.584167,-0.007168,Italian Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,The William Morris,51.591156,-0.007937,Pub,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Wadham Cafe,51.60084,-0.007608,Café,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Cafe Chicchi,51.576856,0.027501,"Cafes, Coffee, and Tea Houses",14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,The Bull,51.576381,0.02776,Pub,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Kebabland,51.596516,0.021381,Pizzeria,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Bib & Tucker,51.593804,0.024764,Fast Food Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Tuus,51.592695,0.026561,American Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Pelangi,51.598901,0.020366,Asian Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Lucky,51.587673,0.027795,Chinese Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,The Sultan,51.584556,-0.000879,Indian Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Indie Roots,51.588683,-0.00404,Caribbean Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Daig,51.5909,-0.004596,Indian Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Quattro Mori,51.589525,-0.004533,Italian Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,L'Infinito,51.579688,0.024376,Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Grand Trunk Road South Woodford,51.599111,0.020219,Indian Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Purple Thai,51.594984,0.023378,Thai Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,George's Fish & Souvlaki Bar,51.593804,0.024764,Fish and Chips Shop,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Zizzi,51.594818,0.023121,Italian Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Morello Ristorante,51.593224,0.022667,Italian Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Ho Ho Restaurant,51.593276,0.022607,Chinese Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Pizza Hut,51.594941,0.023627,Fast Food Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Chicken Cottage,51.594118,0.022114,Fast Food Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Bella Naples,51.594387,0.022095,Italian Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Teras Restaurant,51.588097,-0.003848,Mediterranean Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Nino's,51.595027,0.023129,Italian Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Nuovo,51.595314,0.022296,Italian Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,KFC,51.593136,0.025547,Fast Food Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Vadi Restaurant,,,Turkish Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Luna Café,51.596298,0.02134,Café,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Dynasty Chinese Restaurant,51.596453,0.02161,Chinese Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Family Kebab Fish Bar,51.596516,0.021381,Fast Food Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Little Woodford,51.592623,0.02615,Café,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Arts and Crusts,51.594796,-0.006261,Café,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Wing Sing,51.591622,0.02792,Chinese Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Bom Pecado,51.580902,-0.001646,Bakery,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Gezi Park,51.579632,0.024342,Turkish Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Chunky Chicken,51.592288,0.028328,Burger Joint,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Creative Biscuit,51.591638,0.028297,Café,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Home Organic Bakery,51.591446,0.028821,Bakery,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,The Mohabir,,,Indian Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Lighthouse,51.57763,0.026691,Fish and Chips Shop,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,The Lane,51.581322,0.028308,Indian Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Salway Cookhouse,51.600295,0.020118,Restaurant,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Froth & Rind,51.582596,-0.01207,Café,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Belgique,51.600167,0.019673,Bakery,14.99,276983,7.13,28.043,73.32
Waltham Forest,51.5908,0.0134,Marilucia Ristorante Pizzeria,51.589546,-0.004062,Italian Restaurant,14.99,276983,7.13,28.043,73.32
Wandsworth,51.4567,0.191,Assos Restaurant - Steak & Wine House,51.450984,0.179227,Mediterranean Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Domino's Pizza,51.44953,0.186748,Pizzeria,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,KFC Crayford - Roman Way,51.450566,0.178332,Fast Food Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Bear & Ragged Staff,51.451845,0.177927,Pub,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,New Phoenix,51.452711,0.179189,Chinese Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Penny Farthing,51.452242,0.178353,Pub,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Spice Fusion,51.449791,0.181604,Indian Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Bubble & Squeak,51.450984,0.179227,Café,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,John's Cafe,51.451155,0.179423,Café,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Maxin,51.452175,0.177623,Burger Joint,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Red Lucky Inn,51.468452,0.190659,Fish and Chips Shop,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Gill's Fish Bar,51.443726,0.191136,Fish and Chips Shop,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,The Rising Sun,51.4469,0.200662,Bar,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Peking Garden,51.445501,0.213143,Cantonese Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Nando's,51.451008,0.18366,Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Gold Valley,51.450378,0.181414,Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Sher E Bangla,51.449791,0.181604,Indian Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Eat2Save,51.44963,0.18171,Fast Food Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Kebab Express,51.452483,0.177678,Pizzeria,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Charlies Pie & Mash,51.451031,0.179073,Café,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Spice House Restaurant,51.452205,0.177508,Fast Food Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,The Curry Manzil,51.452359,0.177328,Asian Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Chilli Indian Takeaway,51.452359,0.177328,Indian Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,The Rising Sun,51.452411,0.177269,Fast Food Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Crayford Kebab House,51.452462,0.177209,Fast Food Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Kens's Cafe,51.453237,0.176404,Café,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,The Brittannia Fish Bar,51.447366,0.197751,Seafood Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Brittania Grill,51.447379,0.198033,Fast Food Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Shish of Islington,51.44728,0.198246,Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Mimi's Deli Limited,51.44728,0.198246,Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Farmhouse Pizza,51.44748,0.199099,Pizzeria,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Breadwinner,51.447393,0.199594,Coffee Shop,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Harvester,51.446852,0.200816,English Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,PK Diner,51.453914,0.209072,Coffee Shop,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Beijing Chinese Takeaway,51.467154,0.182004,Chinese Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,West Hill Fish Bar,51.446579,0.203206,Fish and Chips Shop,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Tony's Sandwich Bar,51.44392,0.200481,Bar,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,T J Fish Bar,51.471986,0.181309,Fast Food Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Dy Eastern Foods,51.444549,0.20991,Chinese Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Kells Cafe,51.450475,0.216922,Café,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Erith Kebab,51.471844,0.175707,Turkish Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Perfect Pizza,51.445688,0.213714,Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Simply the Best,51.460392,0.19166,Breakfast Spot,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Imagination Tea Room,51.463116,0.188486,Café,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Greggs,51.451257,0.179303,Bakery,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Nando's,51.450918,0.180192,Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Waterside Gardens Italian Cafe,51.452168,0.17913,Italian Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Princess Garden,51.452652,0.179061,Chinese Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,British Raj,51.453207,0.176934,Indian Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Crayford Tandoori,51.452135,0.178379,Indian Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,McDonald's,51.450382,0.181508,Fast Food Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Mr Chippy,51.463798,0.181867,Fish and Chips Shop,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Kenny's Cafe,51.453207,0.176934,Café,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Ming Tak Inn,51.447613,0.19845,Chinese Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Forest Cafe,51.468452,0.190659,Café,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Ocean Bream Fish Bar,51.446355,0.204257,Fish and Chips Shop,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Pizza Hut,51.44708,0.214658,Fast Food Restaurant,13.23,329677,9.528,37.911,121.37
Wandsworth,51.4567,0.191,Noodletime,51.44986,0.167209,Chinese Restaurant,13.23,329677,9.528,37.911,121.37
Westminster,51.4973,0.1372,The Morgan,51.49761,0.154584,Bar,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Papa John's Pizza,51.491525,0.150124,Pizzeria,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Chivas Chicken Hut,51.493339,0.121419,Burger Joint,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Spicemaster Restaurant,51.488093,0.147016,Indian Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Taj Mahal,51.490192,0.121139,Indian Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Blossom Garden,51.489892,0.121688,Fast Food Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,New Winson Chinese,51.490137,0.121106,Chinese Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Mickey's Kebab,51.490192,0.121139,Middle Eastern Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Tasty Chicken,51.482041,0.145779,Fast Food Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Fish Etc,51.481594,0.144225,Fish and Chips Shop,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Village Kebab,51.482473,0.148238,Fast Food Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Millers Pie & Mash Shop,51.481559,0.144661,Tea Room,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Fresh Fry,51.49028,0.162347,Fish and Chips Shop,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Nom Nom Nom,51.493643,0.109989,Fish and Chips Shop,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,The Crafty Cafe,51.487482,0.113628,Café,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Tasty African Restaurant,51.495336,0.143404,"Cafes, Coffee, and Tea Houses",8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,China China,51.491411,0.146305,Fast Food Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Tasty African Restaurant,51.491414,0.147587,African Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Jamuna Tandoori Take Away,51.491422,0.147775,Fast Food Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Double Dragon Take Away,51.491216,0.148015,Chinese Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Golden Fish Bar,51.49739,0.122618,Fish and Chips Shop,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Coffee Express,51.491486,0.150466,Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Sami's Bakery,51.491377,0.150359,Bakery,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,La Baguette,51.491546,0.150594,Bakery,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Picardy Cafe,51.491404,0.151056,Café,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,New Star,51.491703,0.151696,Chinese Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Dong Bo Chinese Food Takeaway,51.491703,0.151696,Chinese Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Sankofa House Bar & Restaurant,51.491647,0.151662,African Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,New Star Chinese Takeaway,51.491886,0.152174,Chinese Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,K’s spice african express,51.491536,0.120961,African Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Wh Lau,51.489956,0.12191,Fish and Chips Shop,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,A1 Meals,51.488417,0.150689,Café,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,New Winson,51.490192,0.121139,Fast Food Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Favoured Cakes,51.485465,0.142572,Bakery,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Belvedere Spice Hut,51.483687,0.142672,Fast Food Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,The Griller,51.48375,0.14306,Fast Food Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Kebab Kingdom,51.483648,0.143014,Fast Food Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Good Friends,51.504161,0.116883,Fast Food Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Express Wok,51.504161,0.116883,Fast Food Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Deniz Kebab,51.482962,0.147075,Fast Food Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Spice Master Limited,51.482156,0.145941,Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Spice Master,51.482156,0.145941,Indian Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Red Spice,51.481812,0.144267,Fast Food Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Hippo Pizza,51.481812,0.144267,Pizzeria,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Pink Pepperz,51.481812,0.144267,Indian Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,The Morgan,51.483309,0.15003,Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Royal Tandoori,51.481756,0.144233,Fast Food Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Cappuccino Snack Bar,51.481749,0.144224,Fast Food Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,The Village Sandwich Bar,51.481925,0.145617,Coffee Shop,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,The Major Plaice,51.481594,0.144225,Fish and Chips Shop,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Thames Cafe,51.493444,0.138496,Snack Place,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Sveiki,51.491077,0.149758,Eastern European Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,The Link Thamesmead,51.499952,0.1219,Café,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Greggs,51.490137,0.121106,Bakery,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Picardy Cafe,51.49124,0.152236,Breakfast Spot,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Abbey Cafe,,,Café,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Tea Bar,51.497034,0.160981,Seafood Restaurant,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,K's Cafe,51.482532,0.145897,Café,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Flynns Bakery,51.482386,0.146265,Bakery,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Habing breakfast,51.510035,0.120205,Café,8.29,261317,11.883,40.919,754.65
Westminster,51.4973,0.1372,Pizza Hut,51.513086,0.126923,Fast Food Restaurant,8.29,261317,11.883,40.919,754.65
